Name:,GDP deflator data (linked series),,,,,
Date:,13.04.21,,,,,
Author:,Marc Jaxa-Rozen,,,,,
,,,,,,
Country,Parameter,Year,Value,Unit,Reference,Note
LVA,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1990,0.368097847,,Assumption,
LVA,GDP,1991,0.368097847,,Assumption,
LVA,GDP,1992,0.368097847,,Assumption,
LVA,GDP,1993,0.368097847,,Assumption,
LVA,GDP,1994,0.368097847,,Assumption,
LVA,GDP,1995,0.368097847,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1996,0.413757775,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1997,0.438035512,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1998,0.459133665,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,1999,0.46599555,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2000,0.482828196,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2001,0.49389551,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2002,0.519013148,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2003,0.544632681,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2004,0.581678876,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2005,0.646629122,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2006,0.727047735,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2007,0.87297784,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2008,0.974459359,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2009,0.879668641,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2010,0.875994531,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2011,0.931822794,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2012,0.965350424,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2013,0.981162118,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2014,0.999967774,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2016,1.008614448,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2017,1.038566444,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2018,1.079121765,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2019,1.104078792,,World Bank indicator NY.GDP.DEFL.ZS.AD,
LVA,GDP,2020,1.104659653,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1990,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1991,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1992,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1993,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1994,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1995,0.077636957,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1996,0.099260385,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1997,0.111670851,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1998,0.122236846,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,1999,0.1708647,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2000,0.21755989,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2001,0.243861251,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2002,0.267826477,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2003,0.307641487,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2004,0.33221308,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2005,0.363255548,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2006,0.411997691,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2007,0.477541229,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2008,0.521686329,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2009,0.533003749,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2010,0.710520282,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2011,0.768717572,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2012,0.825788871,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2013,0.8581916,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2014,0.912705509,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2016,1.056740853,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2017,1.122790102,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2018,1.158495088,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2019,1.22211192,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MDA,GDP,2020,1.28868701,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1985,0.005524623,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1986,0.009355997,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1987,0.022719775,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1988,0.045541168,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1989,0.057749365,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1990,0.074032596,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1991,0.091378225,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1992,0.104942767,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1993,0.142893269,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1994,0.155482886,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1995,0.215288845,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1996,0.272438372,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1997,0.323506589,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1998,0.373422638,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,1999,0.43355421,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2000,0.481905069,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2001,0.511019316,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2002,0.539142578,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2003,0.560921003,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2004,0.605579912,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2005,0.6411512,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2006,0.682115777,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2007,0.721603877,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2008,0.766144963,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2009,0.796389784,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2010,0.832586905,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2011,0.881233902,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2012,0.917064229,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2013,0.931092843,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2014,0.972430751,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2016,1.056052775,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2017,1.126942498,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2018,1.182628273,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2019,1.229539891,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MEX,GDP,2020,1.267528703,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1990,0.001313343,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1991,0.002546852,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1992,0.034934256,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1993,0.189388881,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1994,0.477043521,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1995,0.55857797,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1996,0.574580228,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1997,0.597157145,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1998,0.605467834,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,1999,0.622045949,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2000,0.67291925,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2001,0.704674047,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2002,0.711325936,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2003,0.723074544,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2004,0.721873936,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2005,0.757216157,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2006,0.781845553,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2007,0.817752221,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2008,0.862656582,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2009,0.865202089,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2010,0.882863312,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2011,0.915725006,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2012,0.924909712,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2013,0.966376126,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2014,0.980359278,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2016,1.034652528,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2017,1.063695505,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2018,1.105458173,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2019,1.11772986,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MKD,GDP,2020,1.127630347,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1985,0.512153372,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1986,0.530169421,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1987,0.546347382,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1988,0.556507046,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1989,0.568455466,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1990,0.586367781,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1991,0.606016226,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1992,0.627556578,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1993,0.645470218,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1994,0.668460215,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1995,0.72861249,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1996,0.736520278,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1997,0.743548214,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1998,0.752607805,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,1999,0.758369997,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2000,0.687233714,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2001,0.717585566,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2002,0.737145108,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2003,0.750941382,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2004,0.766810086,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2005,0.781666864,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2006,0.798551845,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2007,0.816790781,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2008,0.843173843,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2009,0.860213162,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2010,0.88744488,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2011,0.897418891,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2012,0.916678358,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2013,0.93754353,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2014,0.959507638,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2016,1.017639989,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2017,1.040259895,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2018,1.063735756,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2019,1.088355445,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MLT,GDP,2020,1.104128544,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1990,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1991,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1992,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1993,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1994,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1995,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1996,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1997,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1998,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,1999,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2000,0.441049235,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2001,0.530162116,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2002,0.546465443,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2003,0.591935598,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2004,0.626775295,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2005,0.653943411,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2006,0.720037203,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2007,0.835542234,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2008,0.899286481,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2009,0.920940483,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2010,0.935713841,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2011,0.946968001,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2012,0.94864438,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2013,0.96825283,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2014,0.978286007,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2016,1.051010337,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2017,1.091211192,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2018,1.126415322,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2019,1.149192776,,World Bank indicator NY.GDP.DEFL.ZS.AD,
MNE,GDP,2020,1.147268627,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1985,0.609805832,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1986,0.611096793,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1987,0.604694732,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1988,0.60965104,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1989,0.617869554,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1990,0.627506782,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1991,0.647066479,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1992,0.663215581,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1993,0.673810507,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1994,0.687709423,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1995,0.701908033,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1996,0.709209522,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1997,0.727952454,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1998,0.743099206,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,1999,0.752635918,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2000,0.77837885,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2001,8.11E-01,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2002,8.42E-01,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2003,0.859793744,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2004,0.87014601,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2005,0.887450951,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2006,0.910179514,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2007,0.929040306,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2008,0.950466999,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2009,0.952564695,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2010,0.961522745,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2011,0.963384754,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2012,0.977316353,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2013,0.989825875,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2014,0.992331973,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2016,1.004546673,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2017,1.017211065,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2018,1.042001421,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2019,1.072821741,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NLD,GDP,2020,1.098600561,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1985,0.359500128,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1986,0.357520135,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1987,0.383337882,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1988,0.402000791,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1989,0.424561395,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1990,0.440743338,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1991,0.450491067,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1992,0.44760928,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1993,0.457871438,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1994,0.457157546,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1995,0.471153216,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1996,0.49123147,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1997,0.504915822,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1998,0.501417376,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,1999,0.53484171,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2000,0.617152387,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2001,0.627481356,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2002,0.617238826,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2003,0.634922949,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2004,0.671984189,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2005,0.730799316,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2006,0.794841514,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2007,0.818343259,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2008,0.903499093,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2009,0.856391371,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2010,0.907502619,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2011,0.968456903,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2012,1.000831648,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2013,1.026404854,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2014,1.029387627,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2016,0.985257462,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2017,1.024186332,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2018,1.092311191,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2019,1.087530251,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NOR,GDP,2020,1.04678929,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1985,0.396645854,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1986,0.463867029,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1987,0.517078571,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1988,0.557969572,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1989,0.589437559,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1990,0.60372416,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1991,0.609097245,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1992,0.62128433,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1993,0.630477993,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1994,0.642505746,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1995,0.651693967,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1996,0.66074062,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1997,0.671254268,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1998,0.678720908,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,1999,0.682215608,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2000,0.701658163,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2001,0.728372643,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2002,0.730818873,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2003,0.747213556,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2004,0.768270845,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2005,0.783881766,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2006,0.804330392,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2007,0.84727469,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2008,0.869373148,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2009,0.893075898,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2010,0.920536911,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2011,0.943089176,,World Bank indicator NY.GDP.DEFL.ZS.AD,
