Name: CHE HydroDam
Date: 2022-10-13 11:23:59.851537
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,HydroDam,LF_max,2017,,0.306846767,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2018,,0.306846767,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2019,,0.31726102,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,Peak_contr,1990,,1,,,,
CHE,HydroDam,Peak_contr,1991,,1,,,,
CHE,HydroDam,Peak_contr,1992,,1,,,,
CHE,HydroDam,Peak_contr,1993,,1,,,,
CHE,HydroDam,Peak_contr,1994,,1,,,,
CHE,HydroDam,Peak_contr,1995,,1,,,,
CHE,HydroDam,Peak_contr,1996,,1,,,,
CHE,HydroDam,Peak_contr,1997,,1,,,,
CHE,HydroDam,Peak_contr,1998,,1,,,,
CHE,HydroDam,Peak_contr,1999,,1,,,,
CHE,HydroDam,Peak_contr,2000,,1,,,,
CHE,HydroDam,Peak_contr,2001,,1,,,,
CHE,HydroDam,Peak_contr,2002,,1,,,,
CHE,HydroDam,Peak_contr,2003,,1,,,,
CHE,HydroDam,Peak_contr,2004,,1,,,,
CHE,HydroDam,Peak_contr,2005,,1,,,,
CHE,HydroDam,Peak_contr,2006,,1,,,,
CHE,HydroDam,Peak_contr,2007,,1,,,,
CHE,HydroDam,Peak_contr,2008,,1,,,,
CHE,HydroDam,Peak_contr,2009,,1,,,,
CHE,HydroDam,Peak_contr,2010,,1,,,,
CHE,HydroDam,Peak_contr,2011,,1,,,,
CHE,HydroDam,Peak_contr,2012,,1,,,,
CHE,HydroDam,Peak_contr,2013,,1,,,,
CHE,HydroDam,Peak_contr,2014,,1,,,,
CHE,HydroDam,Peak_contr,2015,,1,,,,
