Name: CHE Nuclear
Date: 2022-10-13 11:23:59.795527
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Nuclear,Potential_installed,1992,,,GW,,,
CHE,Nuclear,Potential_installed,1993,,,GW,,,
CHE,Nuclear,Potential_installed,1994,,,GW,,,
CHE,Nuclear,Potential_installed,1995,,,GW,,,
CHE,Nuclear,Potential_installed,1996,,,GW,,,
CHE,Nuclear,Potential_installed,1997,,,GW,,,
CHE,Nuclear,Potential_installed,1998,,,GW,,,
CHE,Nuclear,Potential_installed,1999,,,GW,,,
CHE,Nuclear,Potential_installed,2000,,,GW,,,
CHE,Nuclear,Potential_installed,2001,,,GW,,,
CHE,Nuclear,Potential_installed,2002,,,GW,,,
CHE,Nuclear,Potential_installed,2003,,,GW,,,
CHE,Nuclear,Potential_installed,2004,,,GW,,,
CHE,Nuclear,Potential_installed,2005,,,GW,,,
CHE,Nuclear,Potential_installed,2006,,,GW,,,
CHE,Nuclear,Potential_installed,2007,,,GW,,,
CHE,Nuclear,Potential_installed,2008,,,GW,,,
CHE,Nuclear,Potential_installed,2009,,,GW,,,
CHE,Nuclear,Potential_installed,2010,,,GW,,,
CHE,Nuclear,Potential_installed,2011,,,GW,,,
CHE,Nuclear,Potential_installed,2012,,,GW,,,
CHE,Nuclear,Potential_installed,2013,,,GW,,,
CHE,Nuclear,Potential_installed,2014,,,GW,,,
CHE,Nuclear,Potential_installed,2015,,,GW,,,
CHE,Nuclear,Potential_installed,2016,,,GW,,,
CHE,Nuclear,Potential_installed,2017,,,GW,,,
CHE,Nuclear,Potential_installed,2018,,,GW,,,
CHE,Nuclear,Potential_installed,2019,,,GW,,,
CHE,Nuclear,Ramp_rate,1990,,0.08,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,
CHE,Nuclear,Ramp_rate,1991,,0.08,,,,
CHE,Nuclear,Ramp_rate,1992,,0.08,,,,
CHE,Nuclear,Ramp_rate,1993,,0.08,,,,
CHE,Nuclear,Ramp_rate,1994,,0.08,,,,
CHE,Nuclear,Ramp_rate,1995,,0.08,,,,
CHE,Nuclear,Ramp_rate,1996,,0.08,,,,
CHE,Nuclear,Ramp_rate,1997,,0.08,,,,
CHE,Nuclear,Ramp_rate,1998,,0.08,,,,
CHE,Nuclear,Ramp_rate,1999,,0.08,,,,
CHE,Nuclear,Ramp_rate,2000,,0.08,,,,
CHE,Nuclear,Ramp_rate,2001,,0.08,,,,
CHE,Nuclear,Ramp_rate,2002,,0.08,,,,
CHE,Nuclear,Ramp_rate,2003,,0.08,,,,
CHE,Nuclear,Ramp_rate,2004,,0.08,,,,
CHE,Nuclear,Ramp_rate,2005,,0.08,,,,
CHE,Nuclear,Ramp_rate,2006,,0.08,,,,
CHE,Nuclear,Ramp_rate,2007,,0.08,,,,
CHE,Nuclear,Ramp_rate,2008,,0.08,,,,
CHE,Nuclear,Ramp_rate,2009,,0.08,,,,
CHE,Nuclear,Ramp_rate,2010,,0.08,,,,
CHE,Nuclear,Ramp_rate,2011,,0.08,,,,
CHE,Nuclear,Ramp_rate,2012,,0.08,,,,
CHE,Nuclear,Ramp_rate,2013,,0.08,,,,
CHE,Nuclear,Ramp_rate,2014,,0.08,,,,
CHE,Nuclear,Ramp_rate,2015,,0.08,,,,
CHE,Nuclear,Ramp_rate,2016,,0.08,,,,
CHE,Nuclear,Ramp_rate,2017,,0.08,,,,
CHE,Nuclear,Ramp_rate,2018,,0.08,,,,
CHE,Nuclear,Ramp_rate,2019,,0.08,,,,
CHE,Nuclear,Fuel_efficiency,1990,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1991,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1992,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1993,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1994,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1995,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1996,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1997,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1998,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,1999,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2000,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2001,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2002,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2003,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2004,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2005,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2006,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2007,,1,,Assumption to enable use of levelized fuel cost,,
