Name: CHE Oil
Date: 2022-10-13 11:23:59.773682
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Oil,Heat_to_electricity,1999,,,,,,
CHE,Oil,Heat_to_electricity,2000,,0.232602355,,"IEA Electricity information, total CHP heat production / total electricity production from petroleum products",,"Multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Oil,Heat_to_electricity,2001,,,,,,
CHE,Oil,Heat_to_electricity,2002,,,,,,
CHE,Oil,Heat_to_electricity,2003,,,,,,
CHE,Oil,Heat_to_electricity,2004,,,,,,
CHE,Oil,Heat_to_electricity,2005,,0.144392986,,"IEA Electricity information, total CHP heat production / total electricity production from petroleum products",,"Multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Oil,Heat_to_electricity,2006,,,,,,
CHE,Oil,Heat_to_electricity,2007,,,,,,
CHE,Oil,Heat_to_electricity,2008,,,,,,
CHE,Oil,Heat_to_electricity,2009,,,,,,
CHE,Oil,Heat_to_electricity,2010,,,,,,
CHE,Oil,Heat_to_electricity,2011,,,,,,
CHE,Oil,Heat_to_electricity,2012,,,,,,
CHE,Oil,Heat_to_electricity,2013,,0.092858939,,"IEA Electricity information, total CHP heat production / total electricity production from petroleum products",,"Multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Oil,Heat_to_electricity,2014,,0.099786771,,"IEA Electricity information, total CHP heat production / total electricity production from petroleum products",,"Multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Oil,Heat_to_electricity,2015,,,,,,
CHE,Oil,Heat_to_electricity,2016,,,,,,
CHE,Oil,Heat_to_electricity,2017,,,,,,
CHE,Oil,Heat_to_electricity,2018,,,,,,
CHE,Oil,Heat_to_electricity,2019,,,,,,
CHE,Oil,Inv,1990,,,,,,
CHE,Oil,Inv,1991,,,,,,
CHE,Oil,Inv,1992,,,,,,
CHE,Oil,Inv,1993,,,,,,
CHE,Oil,Inv,1994,,,,,,
CHE,Oil,Inv,1995,,,,,,
CHE,Oil,Inv,1996,,,,,,
CHE,Oil,Inv,1997,,,,,,
CHE,Oil,Inv,1998,,,,,,
CHE,Oil,Inv,1999,,,,,,
CHE,Oil,Inv,2000,,,,,,
CHE,Oil,Inv,2001,,,,,,
CHE,Oil,Inv,2002,,,,,,
CHE,Oil,Inv,2003,,,,,,
CHE,Oil,Inv,2004,,,,,,
CHE,Oil,Inv,2005,,,,,,
CHE,Oil,Inv,2006,,,,,,
CHE,Oil,Inv,2007,,,,,,
CHE,Oil,Inv,2008,,,,,,
CHE,Oil,Inv,2009,,,,,,
CHE,Oil,Inv,2010,,,,,,
CHE,Oil,Inv,2011,,,,,,
CHE,Oil,Inv,2012,,,,,,
CHE,Oil,Inv,2013,,,,,,
CHE,Oil,Inv,2014,,,,,,
CHE,Oil,Inv,2015,,,,,,
CHE,Oil,Inv,2016,,,,,,
CHE,Oil,Inv,2017,,,,,,
CHE,Oil,Inv,2018,,610,CHF2017/kW,"PSI (2017) Potentials, costs and environmental assessment of electricity generation technologies",,Gas Turbine
CHE,Oil,Inv,2019,,,,,,
CHE,Oil,Fixed_OM_annual,1990,,,,,,
CHE,Oil,Fixed_OM_annual,1991,,,,,,
CHE,Oil,Fixed_OM_annual,1992,,,,,,
CHE,Oil,Fixed_OM_annual,1993,,,,,,
CHE,Oil,Fixed_OM_annual,1994,,,,,,
CHE,Oil,Fixed_OM_annual,1995,,,,,,
CHE,Oil,Fixed_OM_annual,1996,,,,,,
CHE,Oil,Fixed_OM_annual,1997,,,,,,
CHE,Oil,Fixed_OM_annual,1998,,,,,,
CHE,Oil,Fixed_OM_annual,1999,,,,,,
CHE,Oil,Fixed_OM_annual,2000,,,,,,
CHE,Oil,Fixed_OM_annual,2001,,,,,,
CHE,Oil,Fixed_OM_annual,2002,,,,,,
CHE,Oil,Fixed_OM_annual,2003,,,,,,
CHE,Oil,Fixed_OM_annual,2004,,,,,,
CHE,Oil,Fixed_OM_annual,2005,,,,,,
CHE,Oil,Fixed_OM_annual,2006,,,,,,
CHE,Oil,Fixed_OM_annual,2007,,,,,,
CHE,Oil,Fixed_OM_annual,2008,,,,,,
CHE,Oil,Fixed_OM_annual,2009,,,,,,
CHE,Oil,Fixed_OM_annual,2010,,,,,,
CHE,Oil,Fixed_OM_annual,2011,,,,,,
CHE,Oil,Fixed_OM_annual,2012,,,,,,
CHE,Oil,Fixed_OM_annual,2013,,,,,,
CHE,Oil,Fixed_OM_annual,2014,,,,,,
CHE,Oil,Fixed_OM_annual,2015,,,,,,
CHE,Oil,Fixed_OM_annual,2016,,,,,,
CHE,Oil,Fixed_OM_annual,2017,,,,,,
CHE,Oil,Fixed_OM_annual,2018,,13,CHF2017/kW,"PSI (2017) Potentials, costs and environmental assessment of electricity generation technologies",,Gas Turbine
CHE,Oil,Fixed_OM_annual,2019,,,,,,
CHE,Oil,Variable_OM,1990,,,,,,
CHE,Oil,Variable_OM,1991,,,,,,
CHE,Oil,Variable_OM,1992,,,,,,
CHE,Oil,Variable_OM,1993,,,,,,
CHE,Oil,Variable_OM,1994,,,,,,
CHE,Oil,Variable_OM,1995,,,,,,
CHE,Oil,Variable_OM,1996,,,,,,
CHE,Oil,Variable_OM,1997,,,,,,
CHE,Oil,Variable_OM,1998,,,,,,
CHE,Oil,Variable_OM,1999,,,,,,
CHE,Oil,Variable_OM,2000,,,,,,
CHE,Oil,Variable_OM,2001,,,,,,
CHE,Oil,Variable_OM,2002,,,,,,
CHE,Oil,Variable_OM,2003,,,,,,
CHE,Oil,Variable_OM,2004,,,,,,
CHE,Oil,Variable_OM,2005,,,,,,
CHE,Oil,Variable_OM,2006,,,,,,
CHE,Oil,Variable_OM,2007,,,,,,
CHE,Oil,Variable_OM,2008,,,,,,
CHE,Oil,Variable_OM,2009,,,,,,
CHE,Oil,Variable_OM,2010,,,,,,
CHE,Oil,Variable_OM,2011,,,,,,
CHE,Oil,Variable_OM,2012,,,,,,
CHE,Oil,Variable_OM,2013,,,,,,
CHE,Oil,Variable_OM,2014,,,,,,
CHE,Oil,Variable_OM,2015,,,,,,
CHE,Oil,Variable_OM,2016,,,,,,
CHE,Oil,Variable_OM,2017,,,,,,
CHE,Oil,Variable_OM,2018,,12.1,CHF2017/MWh,"PSI (2017) Potentials, costs and environmental assessment of electricity generation technologies",,Gas Turbine
CHE,Oil,Variable_OM,2019,,,,,,
CHE,Oil,Actual_capacity,1990,,378,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1991,,378,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1992,,380,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1993,,380,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1994,,382,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1995,,383,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1996,,386,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1997,,390,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1998,,395,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,1999,,114,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,2000,,112,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
CHE,Oil,Actual_capacity,2001,,113,MW,"IEA Electricity information, Liquid fuels/refinery gas net capacity",,
