Name: CHE PV
Date: 2022-10-13 11:23:59.915282
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,PV,Buildrates,2012,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2013,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2014,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2015,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2016,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2017,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2018,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2019,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2020,,1,GW,,,
CHE,PV,Lifetime,2010,,25,yr,,,
CHE,PV,Potential_annual,1990,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1991,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1992,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1993,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1994,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1995,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1996,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1997,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1998,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,1999,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2000,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2001,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2002,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2003,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2004,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2005,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2006,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2007,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2008,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2009,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2010,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2011,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2012,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2013,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2014,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2015,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2016,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2017,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2018,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2019,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_annual,2020,,73.24475633,TWh,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100389,,Technical-social potential for rooftop and ground-mounted PV
CHE,PV,Potential_installed,1990,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1991,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1992,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1993,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1994,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1995,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1996,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1997,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1998,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,1999,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2000,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2001,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2002,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2003,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2004,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2005,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2006,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2007,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2008,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2009,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2010,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2011,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2012,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2013,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2014,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2015,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2016,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2017,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2018,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2019,,64516.78204,MW,Trondle et al. (2019) https://doi.org/10.1016/j.esr.2019.100388,,Sum of rooftop and open-field PV
CHE,PV,Potential_installed,2020,,64516.78204,MW,https://doi.org/10.1016/j.esr.2019.100388,,Technical-social potential for rooftop and ground-mounted PV
CHE,PV,Ramp_rate,1990,,10,,Assumption,,
CHE,PV,Ramp_rate,1991,,10,,,,
CHE,PV,Ramp_rate,1992,,10,,,,
CHE,PV,Ramp_rate,1993,,10,,,,
CHE,PV,Ramp_rate,1994,,10,,,,
