Name: CHE WasteIncineration
Date: 2022-10-13 11:23:59.985320
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,WasteIncineration,Own_use,1999,,0.318342152,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2000,,0.307632399,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2001,,0.29321663,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2002,,0.291725105,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2003,,0.28228022,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2004,,0.276041667,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2005,,0.265432099,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2006,,0.257675439,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2007,,0.258533856,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2008,,0.253136934,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2009,,0.257661748,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2010,,0.250405625,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2011,,0.244004171,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2012,,0.237011381,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2013,,0.227556409,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2014,,0.219545455,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2015,,0.21719457,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2016,,0.207747978,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2017,,0.205193699,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2018,,0.207563386,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2019,,0.203751066,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Own_use,2020,,0.207042851,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 27
CHE,WasteIncineration,Buildrates,1990,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1991,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1992,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1993,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1994,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1995,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1996,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1997,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1998,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,1999,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2000,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2001,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2002,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2003,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2004,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2005,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2006,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2007,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2008,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2009,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2010,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2011,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2012,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2013,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2014,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2015,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2016,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2017,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2018,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2019,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for WasteIncineration in CHE, rounded up to 0.25GW"
CHE,WasteIncineration,Buildrates,2020,,1,GW,,,
CHE,WasteIncineration,Lifetime,2010,,30,yr,,,
CHE,WasteIncineration,Potential_annual,1990,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1991,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1992,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1993,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1994,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1995,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
